   199    0.94371E+04    0.94208E+00   -0.59064E+02    0.53065E+05    0.17665E+04
   200    0.94784E+04    0.93787E+00   -0.58833E+02    0.52072E+05    0.17485E+04
   201    0.95196E+04    0.93346E+00   -0.58581E+02    0.51103E+05    0.17307E+04
   202    0.95607E+04    0.92885E+00   -0.58310E+02    0.50155E+05    0.17131E+04
   203    0.96015E+04    0.92408E+00   -0.58019E+02    0.49230E+05    0.16957E+04
   204    0.96420E+04    0.91914E+00   -0.57710E+02    0.48326E+05    0.16785E+04
   205    0.96823E+04    0.91407E+00   -0.57379E+02    0.47443E+05    0.16614E+04
   206    0.97223E+04    0.90888E+00   -0.57027E+02    0.46582E+05    0.16445E+04
   207    0.97621E+04    0.90357E+00   -0.56655E+02    0.45741E+05    0.16278E+04
   208    0.98015E+04    0.89819E+00   -0.56261E+02    0.44920E+05    0.16113E+04
   209    0.98407E+04    0.89273E+00   -0.55845E+02    0.44119E+05    0.15949E+04
   210    0.98796E+04    0.88723E+00   -0.55409E+02    0.43337E+05    0.15787E+04
   211    0.99181E+04    0.88170E+00   -0.54950E+02    0.42575E+05    0.15626E+04
   212    0.99563E+04    0.87614E+00   -0.54469E+02    0.41832E+05    0.15467E+04
   213    0.99942E+04    0.87060E+00   -0.53965E+02    0.41108E+05    0.15310E+04
   214    0.10032E+05    0.86503E+00   -0.53440E+02    0.40402E+05    0.15155E+04
   215    0.10069E+05    0.85962E+00   -0.52892E+02    0.39713E+05    0.15000E+04
   216    0.10106E+05    0.85417E+00   -0.52321E+02    0.39043E+05    0.14848E+04
   217    0.10142E+05    0.84880E+00   -0.51728E+02    0.38389E+05    0.14697E+04
   218    0.10178E+05    0.84350E+00   -0.51112E+02    0.37753E+05    0.14547E+04
   219    0.10214E+05    0.83825E+00   -0.50471E+02    0.37133E+05    0.14399E+04
   220    0.10250E+05    0.83319E+00   -0.49809E+02    0.36529E+05    0.14252E+04
   221    0.10285E+05    0.82821E+00   -0.49123E+02    0.35942E+05    0.14107E+04
   222    0.10319E+05    0.82346E+00   -0.48414E+02    0.35370E+05    0.13963E+04
   223    0.10354E+05    0.81883E+00   -0.47680E+02    0.34813E+05    0.13820E+04
   224    0.10387E+05    0.81431E+00   -0.46925E+02    0.34271E+05    0.13679E+04
   225    0.10421E+05    0.81003E+00   -0.46144E+02    0.33744E+05    0.13539E+04
   226    0.10454E+05    0.80596E+00   -0.45341E+02    0.33231E+05    0.13401E+04
   227    0.10487E+05    0.80211E+00   -0.44513E+02    0.32733E+05    0.13263E+04
   228    0.10519E+05    0.79843E+00   -0.43662E+02    0.32247E+05    0.13127E+04
   229    0.10551E+05    0.79499E+00   -0.42788E+02    0.31775E+05    0.12992E+04
   230    0.10582E+05    0.79178E+00   -0.41889E+02    0.31316E+05    0.12859E+04
   231    0.10613E+05    0.78884E+00   -0.40965E+02    0.30870E+05    0.12726E+04
   232    0.10643E+05    0.78609E+00   -0.40018E+02    0.30436E+05    0.12595E+04
   233    0.10673E+05    0.78372E+00   -0.39048E+02    0.30014E+05    0.12465E+04
   234    0.10703E+05    0.78158E+00   -0.38053E+02    0.29604E+05    0.12336E+04
   235    0.10732E+05    0.77971E+00   -0.37035E+02    0.29204E+05    0.12208E+04
   236    0.10760E+05    0.77810E+00   -0.35993E+02    0.28816E+05    0.12081E+04
   237    0.10788E+05    0.77681E+00   -0.34926E+02    0.28439E+05    0.11955E+04
